"name","address","city","state","zip_code","latitude","longitude","rating","review_count","is_open","categories"
"Izlas Latin Cuisine","2725 N American St","Philadelphia","PA","19133",39.992299,-75.135783,4.5,15,1,"Puerto Rican, Mexican, Latin American, Caribbean, Restaurants"
"Penn Herb Company","601 N 2nd St","Philadelphia","PA","19123",39.961002,-75.141156,4.5,39,1,"Food, Specialty Food, Herbs & Spices, Health Markets, Health & Medical, Vitamins & Supplements, Shopping"
"Zsa's Gourmet Ice Cream","6616 Germantown Ave","Philadelphia","PA","19119",40.051026,-75.185115,4.5,51,1,"Ice Cream & Frozen Yogurt, Food, Food Trucks"
"Acupuncture Off Broad","1315 Federal St","Philadelphia","PA","19147",39.9356272,-75.1661004,5,19,1,"Health & Medical, Traditional Chinese Medicine, Tui Na, Acupuncture, Nutritionists"
"XIX Nineteen","200 S Broad St, Fl 19","Philadelphia","PA","19102",39.949104,-75.164768,3.5,611,1,"Cafes, Lounges, Bars, American (New), American (Traditional), Restaurants, Nightlife, Seafood"
"High Street Philadelphia","101 S 9th St","Philadelphia","PA","19107",39.949579,-75.1553831,4,807,1,"Cafes, Pizza, American (New), Breakfast & Brunch, Sandwiches, Restaurants"
"Texas Wiener","3963 Lancaster Ave","Philadelphia","PA","19104",39.9632741,-75.2020952,4.5,45,1,"Diners, Food, Restaurants, Breakfast & Brunch, American (New)"
"Ninja Bao","1500 Jfk Blvd, Ste 6, Two Penn Ctr Concourse Level","Philadelphia","PA","19102",39.9535009355,-75.1658879027,4.5,49,1,"Ramen, Izakaya, Asian Fusion, Restaurants, Tapas/Small Plates, Dim Sum, Chinese, Japanese"
"Mifflin Tavern","1843 S 2nd St","Philadelphia","PA","19148",39.9243899,-75.1499253,4.5,49,1,"Gastropubs, American (New), Breakfast & Brunch, Restaurants"
"Dasiwa","735 N 26th St","Philadelphia","PA","19130",39.9691548,-75.1797839,4.5,230,1,"Sushi Bars, Restaurants"
"Porky's Point Restaurant","3824 N 5th St","Philadelphia","PA","19140",40.0096965,-75.1365387,4,37,1,"Restaurants, Latin American"
"Cockatoo","208 S 13th St","Philadelphia","PA","19107",39.948462,-75.162526,3.5,10,1,"Event Planning & Services, Bars, Nightlife, Cocktail Bars, Bartenders"
"Mr Wish","216 N 10th St","Philadelphia","PA","19107",39.9559225,-75.15592,4.5,274,1,"Bubble Tea, Food, Tea Rooms, Juice Bars & Smoothies"
"Memphis Market & Grill","2327 E Huntingdon St","Philadelphia","PA","19125",39.9817082,-75.1208943,4.5,23,1,"Restaurants, Cheesesteaks, American (New)"
"The  Crab house","8001 Castor Ave","Philadelphia","PA","19152",40.0618354,-75.055457034,3.5,18,1,"Seafood Markets, Restaurants, Food, Specialty Food, Seafood"
"Made With Love Juicery","547 N 20th St","Philadelphia","PA","19130",39.9634699871,-75.1708599553,4.5,18,1,"Food, Juice Bars & Smoothies"
"British Airways Lounge","8000 Essington Ave","Philadelphia","PA","19153",39.8748680942,-75.2493632065,3.5,14,1,"Airport Lounges, Lounges, Nightlife, Bars"
"Dottie's Donuts","509 S 6th St","Philadelphia","PA","19147",39.9426655675,-75.1520184428,4.5,97,1,"Food, Donuts, Vegan, Restaurants"
"Goldie","1526 Sansom St","Philadelphia","PA","19102",39.9502275,-75.1668635,4.5,514,1,"Falafel, Middle Eastern, Mediterranean, Sandwiches, Vegan, Restaurants"
"Giovani's Bar & Grill","1533 Chestnut St","Philadelphia","PA","19102",39.9512544989,-75.1666958386,4,215,1,"Italian, Mediterranean, Nightlife, Pizza, Restaurants, Sports Bars, Bars"
"1st Oriental Supermarket","1111 S 6th St","Philadelphia","PA","19147",39.9345440436,-75.1535654068,4,73,1,"Ethnic Food, Grocery, Imported Food, Food, Specialty Food, International Grocery"
"Tang's Halal Chinese Restaurant","2223 Ridge Ave","Philadelphia","PA","19121",39.9802551,-75.1717646,4.5,31,1,"Halal, Chinese, Restaurants"
"New Town Restaurant","448 N 9th St","Philadelphia","PA","19123",39.9600207,-75.1534664,4.5,23,1,"American (Traditional), Restaurants"
"Tortilleria San Roman","951 S 9th St","Philadelphia","PA","19147",39.937636,-75.1580824734,5,219,1,"Convenience Stores, Italian, Specialty Food, Mexican, Restaurants, Food"
"Oregon Market","320 W Oregon Ave","Philadelphia","PA","19148",39.9127689,-75.1535348,3.5,36,1,"Food, Seafood Markets, Specialty Food, International Grocery, Grocery, Meat Shops"
"Kung Fu Tea","4500 City Ave","Philadelphia","PA","19131",40.0030201,-75.2214924,5,10,1,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies, Food"
"Knock","225 S 12th St","Philadelphia","PA","19107",39.9478650629,-75.1606399648,3.5,159,1,"American (New), Bars, Nightlife, Gay Bars, Restaurants"
"River Twice","1601 E Passyunk Ave","Philadelphia","PA","19148",39.929741,-75.163397,3.5,54,1,"Restaurants, American (New)"
"Cafe Ynez","2025 Washington Ave","Philadelphia","PA","19146",39.9394117528,-75.1773281189,4.5,276,1,"Restaurants, Mexican, Cafes"
"Doma","1822 Callowhill St","Philadelphia","PA","19130",39.9602728,-75.1692394,4,457,1,"Restaurants, Korean, Japanese, Sushi Bars"
"PTG Catering","6813 Ridge Ave","Philadelphia","PA","19128",40.0428057,-75.2264191,4.5,32,1,"Salad, Restaurants, Event Planning & Services, Caterers, Italian, Venues & Event Spaces"
"Luna Café & Provisions","1700 N 3rd St","Philadelphia","PA","19122",39.9766134455,-75.1408450305,4,46,1,"Breakfast & Brunch, Cafes, American (New), Food, Bars, Coffee & Tea, Nightlife, Restaurants"
"China Moon","8443 Frankford Ave","Philadelphia","PA","19136",40.0436859,-75.0178737,3.5,24,1,"Chinese, Restaurants"
"Marinucci's Deli - Port Richmond","3122 Richmond St","Philadelphia","PA","19134",39.982194507,-75.103260102,4.5,35,1,"Sandwiches, Restaurants, Wraps, Delis"
"Dessertcrazy","1925 Fairmount Ave","Philadelphia","PA","19130",39.9674631874,-75.1696444444,4.5,48,1,"Restaurants, Specialty Food, Food, Health Markets, Desserts, Coffee & Tea, Gluten-Free, Cupcakes, Bakeries"
"Kick Axe Throwing","232 Market St","Philadelphia","PA","19106",39.9499062,-75.1450579,4.5,98,1,"Nightlife, Bars, Restaurants, American (Traditional), Recreation Centers, Axe Throwing, Active Life"
"Graffiti Bar","124 S 13th St","Philadelphia","PA","19107",39.9495667,-75.1623991,4,350,1,"Bars, Lounges, Nightlife"
"Bagels & Co","1001 N 2nd St, Ste EF","Philadelphia","PA","19123",39.9665629,-75.1399899,4,23,1,"Coffee & Tea, Sandwiches, Bagels, Food, Restaurants"
"Chicko Tako","8221 Germantown Ave","Philadelphia","PA","19118",40.074096,-75.2025511,4,42,1,"Korean, Farmers Market, Restaurants, Chicken Wings, Asian Fusion, Food"
"The Sidecar Bar & Grille","2201 Christian St","Philadelphia","PA","19146",39.9418939,-75.1794584,4,680,1,"American (New), Nightlife, Chicken Wings, Gastropubs, Cocktail Bars, Burgers, Bars, Pubs, Restaurants"
"ENI Deli","1639 West Susquehanna Ave","Philadelphia","PA","19121",39.9870666,-75.160888,4,7,1,"Delis, Grocery, Food, Restaurants, Beer, Wine & Spirits"
"Pho Ha Saigon","320 W Oregon Ave, Ste 1","Philadelphia","PA","19148",39.9129581157,-75.1538034657,4,126,1,"Restaurants, Vietnamese"
"Veda - Modern Indian Bistro","1920 Chestnut St","Philadelphia","PA","19103",39.9517805,-75.1729152,4,465,1,"Restaurants, Tapas/Small Plates, Bars, Nightlife, Cocktail Bars, Indian, Breakfast & Brunch"
"Jamaican D's","1265 E Chelten Ave","Philadelphia","PA","19138",40.0524287,-75.1580031,4,157,1,"Caribbean, American (Traditional), Restaurants"
"D'Emilio's Old World Ice Treats","1928 E Passyunk Ave","Philadelphia","PA","19148",39.926084,-75.1682071,4.5,28,1,"Food Trucks, Food, Food Court, Food Stands, Shaved Ice, Gelato, Restaurants, Specialty Food, Ice Cream & Frozen Yogurt"
"Balkan Express Restaurant","2237 Grays Ferry Ave","Philadelphia","PA","19146",39.9449215,-75.1799647,4.5,74,1,"Hungarian, Mediterranean, Restaurants"
"Nannie Franco’s Pizzeria","910 S 9th St","Philadelphia","PA","19147",39.938626639,-75.1580459894,4.5,33,1,"Italian, Restaurants, Pizza"
"The Buffalo House","8439 Frankford Ave","Philadelphia","PA","19136",40.0440091,-75.0185888,3.5,34,1,"Pizza, American (Traditional), Restaurants"
"Parmigiana","501 Fairmount Ave","Philadelphia","PA","19123",39.9633598577,-75.1468192956,4.5,12,1,"Restaurants, Italian"
"Green Eggs Cafe","1306 Dickinson St","Philadelphia","PA","19147",39.931348,-75.166497,4,813,1,"Diners, Restaurants, Breakfast & Brunch, American (New)"
"Bibou","1009 S 8th St","Philadelphia","PA","19147",39.9365031566,-75.1566941459,4.5,364,1,"Restaurants, French, Specialty Food, Food"
"Mancuso Lucio J & Son","1902 E Passyunk Ave","Philadelphia","PA","19148",39.9264834,-75.1676599,4.5,20,1,"Cheese Shops, Specialty Food, Food"
"Starbucks","2201-2219 South Broad St","Philadelphia","PA","19148",39.9224171,-75.1698373,3.5,50,1,"Coffee & Tea, Food"
"Old Nelson Food Market","2000 Chestnut St","Philadelphia","PA","19103",39.9518982,-75.1736676,4,96,1,"Delis, Sandwiches, Restaurants, Grocery, Food, Convenience Stores"
"The Foodery Roxborough","6148 Ridge Ave","Philadelphia","PA","19128",40.034485782,-75.2164116943,4,141,1,"Restaurants, Delis, Beer, Wine & Spirits, Food"
"China Bowl Restaurant","7952 Dungan Rd","Philadelphia","PA","19111",40.0680407,-75.0689851,3.5,31,1,"Chinese, Restaurants"
"Ferrante's Meats & More","7534 Haverford Ave","Philadelphia","PA","19151",39.977642,-75.2667641,5,24,1,"Event Planning & Services, Food, Caterers, Sandwiches, Meat Shops, Specialty Food, Restaurants, Delis"
"City Line Deli & Frank's Catering","7547 Haverford Ave","Philadelphia","PA","19151",39.9795187,-75.2683563,3.5,33,1,"Delis, Caterers, Diners, Restaurants, Event Planning & Services"
"Alma de Cuba","1623 Walnut St","Philadelphia","PA","19103",39.9500808,-75.1685265,4,1321,1,"Latin American, Nightlife, Cocktail Bars, Caribbean, Cuban, Restaurants, Bars"
"Crown Deli At Pennypack","3887 Pennypack St","Philadelphia","PA","19136",40.0510698311,-75.015319302,3.5,10,1,"Delicatessen, Delis, Food, Restaurants"
"International Foods and Spices","4203 Walnut St","Philadelphia","PA","19104",39.9548785414,-75.2070041524,3.5,45,1,"Food, Specialty Food, Grocery, Ethnic Food, International Grocery"
"Clarkville","4301 Baltimore Ave","Philadelphia","PA","19104",39.949712,-75.209374,3.5,227,1,"Gastropubs, Beer Bar, Nightlife, Pizza, Bars, Restaurants"
"La Calaca Feliz","2321 Fairmount Ave","Philadelphia","PA","19130",39.967534,-75.1760734,4,681,1,"Cocktail Bars, Restaurants, Mexican, Bars, Nightlife"
"Buzz Cafe","1800 N Howard St","Philadelphia","PA","19122",39.9773871,-75.1350528,4.5,53,1,"Restaurants, Cafes, Coffee & Tea, Desserts, Breakfast & Brunch, Food"
"Chestnut Hill Brewing Company","8221 Germantown Ave","Philadelphia","PA","19118",40.074276,-75.20258,4.5,108,1,"Food, Beer Bar, Breweries, Nightlife, Pizza, Restaurants, Bars"
"Nine Ting","926 Race St","Philadelphia","PA","19107",39.9550836837,-75.1552917273,4,1213,1,"Korean, Restaurants, Chinese, Barbeque, Hot Pot"
"Garden Court Eatery & Beer","4725 Pine St","Philadelphia","PA","19143",39.9526669,-75.2177652,3.5,31,1,"Nightlife, Restaurants, Convenience Stores, Delis, Food, Beer Bar, Sandwiches, Bars, Beer, Wine & Spirits"
"Gaeta's Italian Bakery","7616 Castor Ave","Philadelphia","PA","19152",40.0565982,-75.0614112,4.5,46,1,"Food, Bakeries, Pizza, Restaurants"
"Hugo's Frog Bar & Chop House","1001 N Delaware Ave, 1001 N Delaware Ave","Philadelphia","PA","19125",39.9640632,-75.1327706,3.5,66,1,"Lounges, Bars, Steakhouses, Restaurants, Nightlife"
"Lee's Deli","4700 Baltimore Ave","Philadelphia","PA","19143",39.9484414,-75.2171163,4.5,175,1,"Sandwiches, Burgers, Delis, Restaurants, Local Flavor"
"Rione","102 S 21st St","Philadelphia","PA","19103",39.9520434,-75.1756387,4.5,208,1,"Food, Coffee & Tea, Pizza, Restaurants, Italian"
"Deke's Bar-B-Que","4901 Ridge Ave","Philadelphia","PA","19128",40.0152739,-75.2075673,3.5,182,1,"Restaurants, Barbeque"
"Shake Shack","3601 S Broad St","Philadelphia","PA","19148",39.9011799,-75.1719716,4,5,1,"Restaurants, Ice Cream & Frozen Yogurt, American (New), Food, Burgers, Hot Dogs"
"Primal Nutrition","8114 Roosevelt Blvd","Philadelphia","PA","19152",40.0587563,-75.0459419,4.5,10,1,"Health Markets, Specialty Food, Nutritionists, Food, Health & Medical"
"Old Nelson Food Company","3400 Lancaster Ave","Philadelphia","PA","19104",39.9570681,-75.1916189,4,10,1,"Food, Convenience Stores, Delis, Grocery, Restaurants"
"Pizzeria L'Angolo","4105 Main St","Philadelphia","PA","19127",40.0224642,-75.2183357,4.5,34,1,"American (Traditional), Restaurants, Pizza, Gluten-Free"
"PaperMill - Fresh Asian Kitchen","","Philadelphia","PA","19104",39.9583587,-75.1953934,4,30,1,"Restaurants, Food Trucks, Vietnamese, Food, Event Planning & Services, Caterers, Asian Fusion"
"Farm Truck","","Philadelphia","PA","19125",39.9793657,-75.1253492,4,39,1,"Farmers Market, Caterers, Food, Event Planning & Services, Food Trucks"
"Express Kabob & Grill","2327 Cottman Ave","Philadelphia","PA","19149",40.0474609348,-75.0555587434,3.5,7,1,"Middle Eastern, American (New), Halal, Restaurants, Mediterranean"
"Ambrosia Ristorante BYOB","231 S 24th St","Philadelphia","PA","19103",39.9499785,-75.1796522,4.5,141,1,"Restaurants, Italian"
"OG Pizza","2500 Frankford Ave","Philadelphia","PA","19125",39.9835263378,-75.1258263442,4,133,1,"American (New), Pizza, Restaurants, Salad, Burgers"
"Jay's Deli","1228 Spruce St","Philadelphia","PA","19107",39.9465533063,-75.1624734497,4,70,1,"Food, Restaurants, Grocery, Sandwiches, Delis"
"Caribbean Delight","1124 South St","Philadelphia","PA","19147",39.9429434,-75.1610111,4,74,1,"Restaurants, Caribbean"
"honeygrow","15 S 11th St","Philadelphia","PA","19107",39.9509772093,-75.1583468263,3.5,77,1,"Restaurants, Salad, Vegan, Vegetarian, Juice Bars & Smoothies, Noodles, American (Traditional), Food"
"Knead Bagels","725 Walnut St","Philadelphia","PA","19106",39.9481128,-75.1536477,4.5,367,1,"Restaurants, Bagels, Coffee & Tea, Sandwiches, Food, Soup, Salad"
"Thanal Indian Tavern","1939 Arch St","Philadelphia","PA","19103",39.955872,-75.1725276,4.5,240,1,"Asian Fusion, Restaurants, Indian"
"Philadelphia Mind-Body Acupuncture","1740 South St, Ste 503","Philadelphia","PA","19146",39.9441824,-75.1717273,5,19,1,"Massage Therapy, Traditional Chinese Medicine, Health & Medical, Doctors, Sports Medicine, Acupuncture"
"Balance Studios","7530 Frankford Ave","Philadelphia","PA","19136",40.039391,-75.034991,5,6,1,"Brazilian Jiu-jitsu, Fitness & Instruction, Muay Thai, Martial Arts, Active Life, Yoga, Boxing"
"Taste Africa","6518 Woodland Ave","Philadelphia","PA","19142",39.9251278,-75.2346314,4,5,1,"Restaurants, African"
"The Bagel Place","404 Queen St","Philadelphia","PA","19147",39.9374733,-75.1504451,4,171,1,"Bagels, Food, Restaurants, Event Planning & Services, Caterers, Sandwiches, Coffee & Tea"
"My Thai Restaurant","2200 South St","Philadelphia","PA","19146",39.945201,-75.178723,3.5,110,1,"Thai, Restaurants"
"New York Gyro Place","4407 Chestnut St","Philadelphia","PA","19104",39.956729,-75.210063,4,65,1,"Halal, Middle Eastern, Greek, Restaurants, Pakistani"
"Nuts To You","1328 Walnut St","Philadelphia","PA","19107",39.949018,-75.163372,4,37,1,"Chocolatiers & Shops, Organic Stores, Candy Stores, Food, Specialty Food"
"Max's Steaks and Hoagies","7301-09 Oxford Ave","Philadelphia","PA","19111",40.0615632277,-75.0835071965,4,6,1,"Food, Bars, Nightlife"
"Liu's Garden","1458 E Lycoming St","Philadelphia","PA","19124",40.008503,-75.098647,3.5,5,1,"Restaurants, Chinese"
"Saint Lazarus","102 W Girard Ave","Philadelphia","PA","19123",39.9687029,-75.1364723,4,63,1,"Nightlife, Restaurants, Bars, American (New), Burgers"
"Verde","108 S 13th St","Philadelphia","PA","19107",39.950041,-75.1621623,4,110,1,"Event Planning & Services, Flowers & Gifts, Chocolatiers & Shops, Cards & Stationery, Specialty Food, Home Decor, Florists, Shopping, Food, Jewelry, Home & Garden, Fashion, Accessories, Arts & Crafts"
"Fishtown Pizza Truck","","Philadelphia","PA","19125",39.9793657,-75.1253492,4.5,9,1,"Pizza, Food, Restaurants, Food Stands, Italian, Food Trucks"
"Campo's Philly Cheesesteaks","214 Market St","Philadelphia","PA","19106",39.9497014,-75.1442745,3.5,686,1,"Food, Local Flavor, Sandwiches, Restaurants, Fast Food, Delis, Cheesesteaks"
"Luna Café","317 Market St","Philadelphia","PA","19106",39.9504011,-75.1463684,4,444,1,"American (Traditional), Restaurants, Sandwiches, Caterers, Breakfast & Brunch, Coffee & Tea, Cafes, Event Planning & Services, Burgers, American (New), Vegetarian, Food"
"Nonno Ugo's Italian Bakery","6606 Frankford Ave","Philadelphia","PA","19135",40.0310624,-75.0546878,4.5,8,1,"Food, Bakeries"
"Paris Baguette","1717 Chestnut St","Philadelphia","PA","19103",39.951589543,-75.1698958678,4,39,1,"Patisserie/Cake Shop, Coffee & Tea, Food, Bakeries"
"The Board & Brew","3200 Chestnut St, Ste A","Philadelphia","PA","19104",39.9534403364,-75.1883720979,4.5,19,1,"Nightlife, Arts & Entertainment, Restaurants, Beer Bar, American (New), Bars, Coffee & Tea, Breakfast & Brunch, Food, Sports Bars"
"Rittenhouse Acupuncture","1601 Walnut St, Ste 1326","Philadelphia","PA","19102",39.9500233,-75.1675812,5,39,1,"Acupuncture, Traditional Chinese Medicine, Health & Medical"
"Distrito","3945 Chestnut St","Philadelphia","PA","19104",39.9558813,-75.2020031,3.5,1077,1,"Mexican, Restaurants, Nightlife, Cocktail Bars, Bars"
"Moffin's Steak","1307 W Tioga St","Philadelphia","PA","19140",40.0061024,-75.1502741,4,6,1,"Cheesesteaks, Restaurants"
"Dolce & Caffè","708 N 2nd St","Philadelphia","PA","19123",39.9622145,-75.1413898,4.5,111,1,"Cafes, Cafeteria, Restaurants, Italian, Gelato, Food"
"Zama","128 S 19th St","Philadelphia","PA","19103",39.9509073,-75.1723929,3.5,566,1,"Sushi Bars, Japanese, Restaurants"
"Old Nelson Food Company","3020 Market St","Philadelphia","PA","19104",39.9549142812,-75.1846790314,3.5,21,1,"Delis, Food, Grocery, Restaurants"
"Scoop DeVille","111 S Independence Mall E","Philadelphia","PA","19106",39.949861,-75.148506,4,31,1,"Food, Restaurants, Sandwiches, Ice Cream & Frozen Yogurt, Desserts, Bakeries, Patisserie/Cake Shop"
"The Republican","1734 Snyder Ave","Philadelphia","PA","19145",39.9249712,-75.1757992,4,56,1,"Bars, Lounges, Adult Entertainment, Nightlife, Dive Bars"
"SoBol Rittenhouse","46 S 17th St","Philadelphia","PA","19103",39.9517605,-75.1688792,4,143,1,"Empanadas, Specialty Food, Fruits & Veggies, Acai Bowls, Food, Cafes, Juice Bars & Smoothies, Restaurants"
"Foose Grill","5143 Baltimore Ave","Philadelphia","PA","19143",39.948015,-75.227058,4.5,11,1,"American (Traditional), Seafood, Restaurants, Event Planning & Services, Caterers"
"La Casa Di Lucias","14425 Bustleton Ave","Philadelphia","PA","19116",40.132395,-75.0108678,3.5,42,1,"Restaurants, Ethnic Food, Italian, Food, Specialty Food, Pizza, Event Planning & Services, Caterers, Bars, Nightlife"
"House of Tea","720 S 4th St","Philadelphia","PA","19147",39.9400661,-75.149639,4,34,1,"Coffee & Tea, Food"
"New Olympia House","7242 Castor Ave","Philadelphia","PA","19149",40.0507833,-75.066764,3.5,56,1,"American (Traditional), Seafood, Restaurants"
"The Flower Cafe At Linda's","48 W Maplewood Mall","Philadelphia","PA","19144",40.0340278,-75.1750241,4.5,7,1,"Vegetarian, Food, Restaurants, Coffee & Tea, Cafes"
"Tai's Vietnamese Food","1835 N 12th St","Philadelphia","PA","19122",39.9809158,-75.153284,4,60,1,"Food Stands, Restaurants, Vietnamese"
"Sassafras Bar","48 S 2nd St","Philadelphia","PA","19106",39.948832,-75.144063,4.5,352,1,"Nightlife, Sandwiches, American (New), Restaurants, Bars, Local Flavor"
"Yunique Pizza","1617 John F Kennedy Blvd","Philadelphia","PA","19103",39.9541164,-75.1667929,3.5,16,1,"Restaurants, Pizza"
"K-POT Korean BBQ & Hot Pot","789 Franklin Mills Cir","Philadelphia","PA","19154",40.0924685,-74.9629393,4.5,349,1,"Korean, Barbeque, Hot Pot, Restaurants"
